keyframe_id,processed_index,scan_index,timestamp,original_x,original_y,original_theta,optimized_x,optimized_y,optimized_theta,correction_dx,correction_dy,correction_dtheta
81,181,543,1773837402.528162,-1.5191300454621208,-3.618623633883239,1.7107069599332008,-3.119852986429655,-0.733905141667,1.3054806191005486,-0.29719408999852304,1.9927759642055354,-0.4052263408326522
82,183,549,1773837402.998723,-1.536888394203322,-3.304615098691162,1.740553973057971,-3.0137830480331322,-0.44033752427149303,1.3327726801069883,-0.2923920876413435,1.9838196751345858,-0.40778129295098275
83,185,555,1773837403.469741,-1.5899434606854856,-2.99778423304171,1.7027004921931974,-2.942207236699517,-0.1396368311698777,1.292179465538899,-0.28799031813961085,1.9745445861357345,-0.4105210266542984
84,187,561,1773837403.941291,-1.6318525192898843,-2.706793967198871,1.6657196660413949,-2.865904210023306,0.1418901102334661,1.2522983639135177,-0.2840922708283564,1.965053113425269,-0.4134213021278772
85,189,567,1773837404.413287,-1.6412861972239525,-2.4308278328745594,1.6726242012940475,-2.7650756534936307,0.3963853107292449,1.2562002037576645,-0.28079974223195237,1.9555894445746005,-0.41642399753638304
86,191,573,1773837404.88484,-1.6730942804578326,-2.125836371551913,1.6555011637962103,-2.672199133777892,0.6861675339234922,1.2359284431058148,-0.27822134988339675,1.9460465440404624,-0.4195727206903954
87,193,579,1773837405.35573,-1.6957256364640592,-1.848008660439517,1.6299170356697117,-2.5810892443645232,0.9471054827840504,1.2070741259087439,-0.27637399139424623,1.936503808003497,-0.4228429097609678
88,195,585,1773837405.826209,-1.6685754345949113,-1.5881463756461904,1.5566422937620752,-2.451095055416533,1.170928267132821,1.130494517359959,-0.27526286506179476,1.9273059312846834,-0.4261477764021162
89,197,591,1773837406.296094,-1.6071256223858952,-1.329713593435699,1.4144656662508939,-2.2897141216458734,1.3788356234180046,0.9850352881589739,-0.2748803852145687,1.9186837698769854,-0.42943037809192
90,199,597,1773837406.767606,-1.5041688900403145,-1.0895162697366427,1.2764458927370996,-2.097499155612526,1.5523462390495215,0.8438286344684479,-0.2751290498891974,1.9108667399304395,-0.43261725826865177
91,201,603,1773837407.239382,-1.3709171594447527,-0.92810776978038,1.1752876276333328,-1.9102539248073824,1.6410076727185605,0.7396517669229624,-0.27572844684947184,1.9039227774448662,-0.43563586071037036
92,203,609,1773837407.709789,-1.1429838230948894,-0.7572366230951517,1.009742383417233,-1.6329042120406203,1.6977236983592159,0.57140683513297,-0.2765826234459152,1.8982506828902108,-0.4383355482842631
